,Cod_Loc,IdProvincia,IdDepartamento,Observaciones,categoria,subcategoria,provincia,localidad,nombre,direccion,piso,CP,cod_area,telefono,Mail,Web,Latitud,Longitud,TipoLatitudLongitud,Info_adicional,fuente,jurisdiccion,año_inauguracion,actualizacion
926,74021090,74,74021,,Espacios de Exhibición Patrimonial,Museos,San Luis,Saladillo,Museo De Saladillo,Rivadavia y Moreno,,B7260ELS,2344.0,452 735,,,-35.638018,-59.779323,Localización precisa,,DNPyM,Municipal,,2017
927,74007070,74,74007,,Espacios de Exhibición Patrimonial,Museos,San Luis,San Francisco del Monte de Oro,Sala Histórica - Primera Escuela De Sarmiento,Maestros Puntanos S/N,,5705,,,,,-32.603054,-66.127368,Localización precisa,,DNPyM,Municipal,,2017
928,74007070,74,74007,,Espacios de Exhibición Patrimonial,Museos,San Luis,San Francisco del Monte de Oro,Casa Museo  Rosenda Quiroga,Calle Rosenda Quiroga y Coronel Concha,,5705,,,,,-32.598794,-66.121306,Localización precisa,,DNPyM,Municipal,2008.0,2017
929,74035060,74,74035,,Espacios de Exhibición Patrimonial,Museos,San Luis,San José del Morro,"Museo Religioso, Autoctono Y Regional De San José Del Morro","Lafinur, Frente a la Plaza Gral. Juan Esteban Pedernera",,D5730XBM,,,,,-33.214386,-65.492742,Localización precisa,,DNPyM,Municipal,,2017
930,74056150,74,74056,,Espacios de Exhibición Patrimonial,Museos,San Luis,San Luis,Museo Contacto U.N.S.L.,"Av. Ejército de Los Andes 950, Bloque Ii - Unsl",,D5700HHW,2652.0,424 027 INT. 281,,,-33.292021,-66.340767,Localización precisa,,DNPyM,Nacional,,2017
931,74056150,74,74056,,Espacios de Exhibición Patrimonial,Museos,San Luis,San Luis,La Casa De Las Culturas,San Martín 383,,D5700BQG,266.0,445 2000 INT. 5750,,,-33.307214,-66.33617,Localización precisa,,DNPyM,Provincial,,2017
932,74056150,74,74056,,Espacios de Exhibición Patrimonial,Museos,San Luis,San Luis,Museo Provincial Dora Ochoa De Masramón,Colón 508,,D5700AVL,2664.0,442 2196,,,-33.305203,-66.33386,Localización precisa,,DNPyM,Provincial,1955.0,2017
933,74056150,74,74056,,Espacios de Exhibición Patrimonial,Museos,San Luis,San Luis,Museo Privado De Ciencias Naturales Guillermo Enrique Hudson,Avda. España 1555,,5700,2652.0,422 3901,,,-33.2942,-66.3477,Localización precisa,,DNPyM,Privada,1986.0,2017
934,74049070,74,74049,,Espacios de Exhibición Patrimonial,Museos,San Luis,Santa Rosa del Conlara,Museo Polifacetico Municipal Vieja Usina,Calle Aviador Franco Nº 862,,D5777AEV,,,,,-32.344729,-65.207134,Localización precisa,,DNPyM,Municipal,,2017
935,74028070,74,74028,,Espacios de Exhibición Patrimonial,Museos,San Luis,Tilisarao,Museo La Tradición,Bartolomé Mitre y Tres Granaderos,,D5773AHI,,,,,-32.73534,-65.291539,Localización precisa,,DNPyM,Privada,,2017
936,74028070,74,74028,,Espacios de Exhibición Patrimonial,Museos,San Luis,Tilisarao,Museo Los Primeros Habitantes,Boulevard Bartolomé Mitre y Calle Renca,,D5773AHM,,,,,-32.73534,-65.291539,Localización precisa,,DNPyM,Municipal,,2017
937,74049060,74,74049,,Espacios de Exhibición Patrimonial,Museos,San Luis,Villa de Merlo,Casa Museo Palmira Scrosoppi,Av. del Sol Nº 870,,D5881AVV,,,,,-32.34496,-65.014154,Localización precisa,,DNPyM,Privada,,2017
938,74049060,74,74049,,Espacios de Exhibición Patrimonial,Museos,San Luis,Villa de Merlo,Museo Casa Del Poeta Antonio Esteban Agüero,Poeta Agüero 330,,D5881DEH,2656.0,476 545,,,-32.34496,-65.014154,Localización precisa,,DNPyM,Provincial,,2017
939,74049060,74,74049,,Espacios de Exhibición Patrimonial,Museos,San Luis,Villa de Merlo,Museo Kurteff,Av. de Los Césares 2370. Rincón del Este.,,D5881AOW,2656.0,478 600,,,-32.34496,-65.014154,Localización precisa,,DNPyM,Privada,,2017
940,74049060,74,74049,,Espacios de Exhibición Patrimonial,Museos,San Luis,Villa de Merlo,Museo La Pampa Gringa,Bella Vista 1800,,5881,2656.0,473 287,,,-32.34496,-65.014154,Localización precisa,,DNPyM,Privada,,2017
941,74049060,74,74049,,Espacios de Exhibición Patrimonial,Museos,San Luis,Villa de Merlo,Museo Regional Lolma,Av. de Los Incas S/N (Al Lado del Algarrobo Abuelo),,5881,,,,,-32.34496,-65.014154,Localización precisa,,DNPyM,Municipal,,2017
942,74028090,74,74028,,Espacios de Exhibición Patrimonial,Museos,San Luis,Villa Larca,Museo Inti,Ruta Nacional Nº 6. a 45 Km de la Villa de Merlo Por Ruta Nacional Nº 1,,5883,,,,,-32.619958,-64.980926,Localización precisa,,DNPyM,Privada,,2017
943,74035070,74,74035,,Espacios de Exhibición Patrimonial,Museos,San Luis,Villa Mercedes,Museo Temático De Física Prof A. M. Fiorella De Grilli López,"Av. Mitre Nº 873, Localizado en el Colegio Nº 2 Juan Esteban Pedernera",,D5732AAD,,,,,-33.677056,-65.4624,Localización precisa,,DNPyM,Provincial,,2017
944,74035070,74,74035,,Espacios de Exhibición Patrimonial,Museos,San Luis,Villa Mercedes,Museo Malvinas Eduardo R. Guzmán,Av. Mitre Nº 778,,D5732AAP,2657.0,435 233,,,-33.679049,-65.46318,Localización precisa,,DNPyM,Privada,,2017
945,74035070,74,74035,,Espacios de Exhibición Patrimonial,Museos,San Luis,Villa Mercedes,Museo Ferroviario,Av. Mitre 630,,D5732AAO,,,,,-33.681641,-65.463961,Localización precisa,,DNPyM,,,2017
946,74035070,74,74035,,Espacios de Exhibición Patrimonial,Museos,San Luis,Villa Mercedes,Museo De Sitio Del Centro Educativo Nº 9 Juan Llerena,General Paz 555,,D5732AFK,,,,,-33.683228,-65.463286,Localización precisa,,DNPyM,Provincial,,2017
947,74035070,74,74035,,Espacios de Exhibición Patrimonial,Museos,San Luis,Villa Mercedes,Museo Argentino Nativista Héctor Aubert,Las Heras y Eleodoro Lobos,,D5730EAB,,,,,-33.690073,-65.470689,Localización precisa,,DNPyM,Privada,,2017
948,74035070,74,74035,,Espacios de Exhibición Patrimonial,Museos,San Luis,Villa Mercedes,Museo Histórico Municipal Santiago Betbeder,Urquiza 33,,D5730CRA,2657.0,422 131,,,-33.6825,-65.4659,Localización precisa,,DNPyM,Municipal,1909.0,2017
949,74035080,74,74035,,Espacios de Exhibición Patrimonial,Museos,San Luis,Villa Reynolds,Museo Héroes De Malvinas Villa Reynolds,"V Brigada Aérea Villa Reynolds""",,5733,,,,,-33.72535,-65.381426,Localización precisa,,DNPyM,,,2017
950,78014010,78,78014,,Espacios de Exhibición Patrimonial,Museos,Santa Cruz,Caleta Olivia,Museo Del Hombre Y Su Entorno,Deocarets 21,,9011,297.0,485 2320,,,-46.435354,-67.521406,Localización precisa,,DNPyM,Municipal,1986.0,2017
951,78028010,78,78028,,Espacios de Exhibición Patrimonial,Museos,Santa Cruz,El Calafate,Museo Regional El Calafate,Av. del Libertador 571,,Z9405AHD,2902.0,491 924,,,-50.339123,-72.255631,Localización precisa,,DNPyM,Municipal,,2017
952,78014070,78,78014,,Espacios de Exhibición Patrimonial,Museos,Santa Cruz,Pico Truncado,Museo Histórico Y Regional Pico Truncado,Gobernador Gregores y Ruta Provincial 12,,9015,,,,,-46.802509,-67.928467,Localización precisa,,DNPyM,Municipal,,2017
953,78014080,78,78014,,Espacios de Exhibición Patrimonial,Museos,Santa Cruz,Puerto Deseado,Museo Ferroviario Puerto Deseado,Oneto S/N,,9050,297.0,,,,-47.75094,-65.88629,Localización precisa,,DNPyM,Privada,,2017
954,78014080,78,78014,,Espacios de Exhibición Patrimonial,Museos,Santa Cruz,Puerto Deseado,Museo Municipal Mario Brozoski,Colón y Belgrano S/N,,9050,297.0,487 1358,,,-47.755649,-65.89781,Localización precisa,,DNPyM,Municipal,,2017
955,78042010,78,78042,,Espacios de Exhibición Patrimonial,Museos,Santa Cruz,Puerto San Julián,Museo Temático Nao Victoria,Av. Costanera y Av. San Martín,,9310,2962.0,454 396,,,-49.309623,-67.731981,Localización precisa,,DNPyM,Municipal,,2017
956,78007020,78,78007,,Espacios de Exhibición Patrimonial,Museos,Santa Cruz,Puerto Santa Cruz,Museo Casa De Los Pioneros,Av. Piedra Buena 104,,Z9300BBO,2962.0,498 301,,,-50.019085,-68.52483,Localización precisa,,DNPyM,Municipal,,2017
957,78021040,78,78021,,Espacios de Exhibición Patrimonial,Museos,Santa Cruz,Rio Gallegos,Museo Regional Y Provincial Padre Manuel Jesús Molina,Ramón y Cajal 51,,Z9400BOA,2966.0,423 290,museopadremolina@yahoo.com.ar,,-51.6266,-69.2192,Localización precisa,,DNPyM,Provincial,,2017
958,78021040,78,78021,,Espacios de Exhibición Patrimonial,Museos,Santa Cruz,Rio Gallegos,Sala Histórica Del Regimiento De Infantería Mecanizado 24 Gral. Jerónimo Costa,Avda. San Martín 2215,,Z9400ICJ,2966.0,420 857,,,-51.636856,-69.230371,Localización precisa,,DNPyM,Nacional,,2017
959,78021040,78,78021,,Espacios de Exhibición Patrimonial,Museos,Santa Cruz,Rio Gallegos,Museo De Arte Eduardo Minnicelli,Maipú 13,,Z9400BFA,2966.0,436 323,info@museominnicelli.com.ar,www.museominnicelli.com.ar,-51.6239,-69.2159,Localización precisa,,DNPyM,Provincial,2000.0,2017
960,78021040,78,78021,,Espacios de Exhibición Patrimonial,Museos,Santa Cruz,Rio Gallegos,Museo De La Prefectura Naval Argentina ,Alcorta 598,,Z9400AZL,2966.0,420 577,,,-51.624729,-69.205359,Localización precisa,,DNPyM,Nacional,1905.0,2017
961,78021040,78,78021,,Espacios de Exhibición Patrimonial,Museos,Santa Cruz,Rio Gallegos,Museo De Los Pioneros Casa Parisi,Alberdi y El Cano,,Z9400AYQ,2933.0,437 763,pioneros@riogallegos.gov.ar,,-51.6152,-69.2258,Localización precisa,,DNPyM,Municipal,1989.0,2017
962,78021040,78,78021,,Espacios de Exhibición Patrimonial,Museos,Santa Cruz,Rio Gallegos,Museo Marítimo Y Naval De La Patagonia Austral,Alcorta 487,,Z9400AZI,2966.0,420 483,museonavalaustral@hotmail.com,www.ara.mil.ar,-51.6238,-69.2071,Localización precisa,,DNPyM,Nacional,1994.0,2017
963,78021040,78,78021,,Espacios de Exhibición Patrimonial,Museos,Santa Cruz,Rio Gallegos,Museo Ferroviario Roberto Galian,Mendoza y Pellegrini,,Z9400JME,2966.0,426 766,,,-51.612956,-69.225004,Localización precisa,,DNPyM,Privada,,2017
964,78021040,78,78021,,Espacios de Exhibición Patrimonial,Museos,Santa Cruz,Rio Gallegos,Centro Cultural Casa Histórica Gregores,Alcorta 475,,Z9400AZI,2966.0,444 247,,,-51.623912,-69.207164,Localización precisa,,DNPyM,Provincial,,2017
965,78021070,78,78021,,Espacios de Exhibición Patrimonial,Museos,Santa Cruz,Rio Turbio,Escuela Museo Minero Don Anatol Kowaloff,Paraje Mina 3 (a 3 Km de Río Turbio),,9047,2902.0,421 250 INT. 3360,,,-51.534677,-72.334078,Localización precisa,,DNPyM,Nacional,,2017
966,78021040,78,78021,,Espacios de Exhibición Patrimonial,,Santa Cruz,Rio Gallegos,Museo Marítimo y Naval de la Patagonia Austral,Alcorta 487,,9400,2966.0,420483,museonavalaustral@hotmail.com,http://www.ara.mil.ar/pag.asp?idItem=120,-51.6240918,-69.2071654,Localización precisa,,Municipalidad de Río Gallegos - Red de Ciudades Creativas,Nacional,1994.0,2017
967,78021040,78,78021,,Espacios de Exhibición Patrimonial,,Santa Cruz,Rio Gallegos,Museo de la Policía,Teófilo De Loqui  90,,9400,2966.0,422227,,https://museohistoricopsc.wixsite.com/museopolscruz,-51.62342942,-69.20836298,Localización precisa,,Municipalidad de Río Gallegos - Red de Ciudades Creativas,Provincial,2016.0,2017
968,78021040,78,78021,,Espacios de Exhibición Patrimonial,,Santa Cruz,Rio Gallegos,Museo de Informática  UNPA UARG,Piloto Lero Rivero y av. Gob. Gregores,,9400,,,imuseo@uarg.unpa.edu.ar,facebook.com/imuseoUARG/,-51.6217044,-69.2503724,Localización precisa,,Municipalidad de Río Gallegos - Red de Ciudades Creativas,Nacional,2010.0,2017
969,78021040,78,78021,,Espacios de Exhibición Patrimonial,,Santa Cruz,Rio Gallegos,Museo Malvinas Argentinas,Pasteur 74,,9400,2966.0,420128,,facebook.com/MuseoMalvinasArgentinas/,-51.62570148,-69.22152547,Localización precisa,,Municipalidad de Río Gallegos - Red de Ciudades Creativas,s/d,2012.0,2017
970,82028010,82,82028,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Alcorta,Museo Comunal De Alcorta,Bv. 25 de Mayo 543,,S2117APF,3465.0,,,,-33.54123,-61.123263,Localización precisa,,DNPyM,Comunal,,2017
971,82098010,82,82098,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Alejandra,Museo Regional De Alejandra,Av. San Martín 1039,,S3051AFF,3405.0,492 196,,,-29.909543,-59.827869,Localización precisa,,DNPyM,Comunal,,2017
972,82014010,82,82014,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Arequito,Centro Cultural Y Museo Ferroviario De Arequito,"Estación Ferroviaria, Av. 9 de Julio y Av. San Martín",,S2183XAB,3464.0,471 411,,,-33.150701,-61.47131,Localización precisa,,DNPyM,Privada,,2017
973,82014010,82,82014,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Arequito,Museo General Y Archivo Comunal De Arequito,E. Destéfanis 1178,,S2183XAB,3464.0,470 686,,,-33.150701,-61.47131,Localización precisa,,DNPyM,Municipal,1982.0,2017
974,82007010,82,82007,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Armstrong,Museo Histórico Municipal Enrico Orsetti,Bv. Pte. Perón 1674,,S2508APU,3471.0,460 555,,,-32.787067,-61.605455,Localización precisa,,DNPyM,Municipal,,2017
975,82084070,82,82084,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Arroyo Seco,Museo Público Municipal De Arroyo Seco,9 de Julio y Bv. Mansueto Maiorano (Est. Ferroviaria),,2128,3402.0,426 790,,,-33.158424,-60.510122,Localización precisa,,DNPyM,Municipal,1997.0,2017
976,82014020,82,82014,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Arteaga,Museo Regional De Arteaga,Estación Ferroviaria,,2187,3467.0,450 252,,,-33.093534,-61.791683,Localización precisa,,DNPyM,Municipal,1997.0,2017
977,82105030,82,82105,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Barrancas,Museo Histórico Y De Ciencias Vicente R. Del Pópolo,L. N. Alem 726,,S2246BAL,3466.0,420 205,,,-32.235883,-60.979346,Localización precisa,,DNPyM,Comunal,,2017
978,82014030,82,82014,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Berabevú,Museo Histórico De Berabevú,San Martín 157,,S2639BEA,3465.0,494 225,,,-33.342431,-61.862503,Localización precisa,,DNPyM,Municipal,,2017
979,82014040,82,82014,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Bigand,Museo Histórico Cultural,Ex Estación Ferroviaria,,2177,,,,,-33.378513,-61.185481,Localización precisa,,DNPyM,Comunal,,2017
980,82133010,82,82133,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Calchaquí,Complejo Museológico Privado N. Y A. Rodrigo,"Ruta Nacional Nº 11, Km 673, 2",,3050,3483.0,470 253,,,-29.891279,-60.280489,Localización precisa,,DNPyM,Privada,,2017
981,82056030,82,82056,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Cañada de Gómez,Museo Histórico Municipal,"Ballesteros 991, Altos del Teatro Verdi",,S2500AZO,3471.0,426 029,,,-32.819095,-61.389942,Localización precisa,,DNPyM,Municipal,,2017
982,82119030,82,82119,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Carcarañá,Museo Regional De Carcarañá El Chingolo,Laprida 676,,S2138BCN,341.0,494 0060,,,-32.857142,-61.150398,Localización precisa,,DNPyM,Municipal,,2017
983,82119030,82,82119,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Carcarañá,Museo De La Ciudad,Roca 1310,,S2138CTD,341.0,494 0060,,,-32.857792,-61.151359,Localización precisa,,DNPyM,Municipal,,2017
984,82126020,82,82126,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Carlos Pellegrini,Museo Histórico Comunal Carlos Pellegrini,Bv. Alsina y Nicolás Lavalle,,2453,3401.0,480 065,,,-32.05509,-61.788921,Localización precisa,,DNPyM,Municipal,,2017
985,82014050,82,82014,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Casilda,Museo Particular De Antropología E Historia Natural Los Desmochados,Remedios de Escalada 1321,,S2170FMM,3464.0,422 362,,,-33.037128,-61.15996,Localización precisa,,DNPyM,Privada,1994.0,2017
986,82014050,82,82014,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Casilda,Museo Y Archivo Histórico Municipal Don Santos F. Tosticarelli,Ovidio Lagos 1206,,S2170EYP,3464.0,426 535,gestion@casilda.datacopl.com.ar,,-33.051619,-61.158899,Localización precisa,,DNPyM,Municipal,1959.0,2017
987,82035010,82,82035,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Cayasta,Ruinas De Santa Fe La Vieja Y Museo Fundacional Argentina,Ruta Prov. N° 1 Km 78,,3001,3405.0,493 056,,,-31.196898,-60.159302,Localización precisa,,DNPyM,Provincial,,2017
988,82091060,82,82091,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Ceres,Museo Regional De Ceres,Sarmiento 140,,S2340CWD,3491.0,420 659,,,-29.884814,-61.945202,Localización precisa,,DNPyM,Municipal,,2017
989,82014070,82,82014,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Chañar Ladeado,Museo Comunal De Chañar Ladeado,Italia y Belgrano,,2643,3468.0,482 207,,,-33.32814,-62.040788,Localización precisa,,DNPyM,Comunal,,2017
990,82105090,82,82105,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Coronda,Museo Municipal José Manuel Maciel,Sarmiento y 25 de Mayo,,2240,342.0,491 1370,,,-31.978075,-60.920119,Localización precisa,,DNPyM,Municipal,1982.0,2017
991,82056070,82,82056,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Correa,Museo Regional Y Archivo Histórico De Correa,Molina 1461,,S2506AYQ,3471.0,492 128,,,-32.850825,-61.254181,Localización precisa,,DNPyM,Comunal,,2017
992,82126070,82,82126,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,El Trébol,Museo Municipal El Trébol,Avda. Libertad 200,,S2535AJO,3401.0,420 316,,,-32.205447,-61.702865,Localización precisa,,DNPyM,Municipal,1997.0,2017
993,82070050,82,82070,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Esperanza,Museo De La Colonización,Lehmann 1566,,S3080INZ,3496.0,427 383,museoesperanza@esperanza.gov.ar,,-31.450512,-60.931525,Localización precisa,,DNPyM,Municipal,1972.0,2017
994,82070050,82,82070,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Esperanza,Museo De La Máquina Agrícola,"Maestro Donnet S/N, Parque de la Agricultura",,3080,3496.0,420 09 INT 131,museoesperanza@esperanza.gov.ar,,-31.447261,-60.918438,Localización precisa,,DNPyM,Municipal,1980.0,2017
995,82028080,82,82028,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Firmat,Museo Municipal De Firmat,San Martín 1550,,S2630FXX,3465.0,423 520,,,-33.457295,-61.490859,Localización precisa,,DNPyM,Municipal,,2017
996,82070070,82,82070,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Franck,Museo Particular Los Abuelos,Urquiza 2557,,S3009BJA,,,,,-31.586744,-60.939795,Localización precisa,,DNPyM,Privada,1983.0,2017
997,82084140,82,82084,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Funes,Museo Liceo Aeronáutico Militar,Av. Fuerza Aérea 1901,,2132,341.0,493 1278,,,-32.929386,-60.815292,Localización precisa,,DNPyM,Nacional,,2017
998,82084140,82,82084,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Funes,Museo Ferroviario Y De La Ciudad De Funes Juan Murray,Tomás de la Torre 1726,,S2132ASB,341.0,493 6013,,,-32.917371,-60.811527,Localización precisa,,DNPyM,Municipal,2007.0,2017
999,82105130,82,82105,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Gálvez,Museo Municipal De Artes Visuales Orlando Ruffinengo,Rivadavia 781,,S2252HQE,3404.0,480 870,museoruffinengo@galvez.gov.ar,,-32.029919,-61.219101,Localización precisa,,DNPyM,Municipal,,2017
1000,82112050,82,82112,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Gobernador Crespo,Museo Histórico Regional Sebastián J. Puig,Belgrano S/N,,3044,,,,,-30.359457,-60.403877,Localización precisa,,DNPyM,Comunal,,2017
1001,82035020,82,82035,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Helvecia,Museo Histórico De Helvecia Doña Eulogia María Encina De Antille,Entre Ríos 807,,S3003ALG,3405.0,470 054,,,-31.101368,-60.088713,Localización precisa,,DNPyM,Privada,,2017
1002,82070100,82,82070,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Humboldt,Museo Histórico De La Colonia Humboldt,Avda. Libertad 2180,,S3081ATO,3496.0,480 247,,,-31.4005,-61.084458,Localización precisa,,DNPyM,Privada,1993.0,2017
1003,82112060,82,82112,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,La Criolla,Museo Comunal,Nicolás Nitri S/N,,3052,3498.0,495 214,,,-30.228626,-60.366489,Localización precisa,,DNPyM,Comunal,2001.0,2017
1004,82133090,82,82133,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,La Gallareta,Museo Histórico La Forestal De La Gallareta,Rivadavia S/N,,3057,3483.0,496 125,,,-29.587974,-60.379933,Localización precisa,,DNPyM,Comunal,,2017
1005,82091170,82,82091,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Las Palmeras,Museo Paseo De Los Recuerdos,Paseo de la Estación S/N,,S2326XAD,3409.0,491 009,,,-30.635096,-61.627695,Localización precisa,,DNPyM,Comunal,,2017
1006,82007030,82,82007,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Las Parejas,Museo Y Archivo Del Centenario,Cortada 13 Bis (Entre Calle 11 y Avda. 13),,2505,3471.0,471 666,,,-32.685098,-61.518555,Localización precisa,,DNPyM,Municipal,2001.0,2017
1007,82007040,82,82007,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Las Rosas,Museo Criollo Francisco Scutella,Lavalle 956,,S2520BZT,3471.0,452 594,,,-32.476309,-61.585445,Localización precisa,,DNPyM,Privada,,2017
1008,82007040,82,82007,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Las Rosas,Museo Municipal Centenario,"Bv. Kemmis 1000, Predio Estación Ferrocarril",,S2520AQU,3471.0,452 235,,,-32.480992,-61.574778,Localización precisa,,DNPyM,Municipal,,2017
1009,82063090,82,82063,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Llambi Campbell,Museo Del Pueblo,Gral. Urquiza 338,,S3036AJH,3497.0,420 029,,,-31.188705,-60.748465,Localización precisa,,DNPyM,Comunal,,2017
1010,82063090,82,82063,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Llambi Campbell,Museo Rio Salado,Zona Rural,,3036,,,,,-31.188705,-60.748465,Localización precisa,,DNPyM,Comunal,,2017
1011,82042170,82,82042,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Maggiolo,Museo Dr. Reynaldo Laboureau,Carreras 627,,S2622AEI,3462.0,492 278,,,-33.726809,-62.247803,Localización precisa,,DNPyM,Comunal,,2017
1012,82126120,82,82126,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,María Susana,Museo De La Colonia Y Las Comunicaciones De Estación Matilde,Bv. San Martín S/N,,3013,3401.0,467 150,,,-32.267908,-61.900993,Localización precisa,,DNPyM,Comunal,,2017
1013,82070150,82,82070,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Matilde,Museo Histórico E Interactivo Del Trigo Al Pan,"Bv. San Martín, Esq. Italia (Estación)",,S3013XAD,342.0,499 3118,,,-31.795648,-60.981788,Localización precisa,,DNPyM,Privada,,2017
1014,82091180,82,82091,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Moisés Ville,Museo Histórico Comunal Y De La Colonización Judía Rabino Aarón Halevi Goldman,25 de Mayo 188,,S2313AAD,3409.0,420 665,museo_mv@interclass.com.ar,www.museomoisesville.com.ar,-30.711537,-61.472049,Localización precisa,,DNPyM,Comunal,1989.0,2017
1015,82063100,82,82063,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Monte Vera,Museo Histórico Regional,Santiago del Estero 1128,,S3030AUB,342.0,490 4052,,,-31.513628,-60.675977,Localización precisa,,DNPyM,Municipal,,2017
1016,82028170,82,82028,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Peyrano,Museo Comunal 30 De Julio,Av. Centenario 1005,,S2113ABG,3460.0,470 101,,,-33.53862,-60.800729,Localización precisa,,DNPyM,Comunal,,2017
1017,82084230,82,82084,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Pueblo Esther,Museo Piedras Blancas,Castelli 1630,,2126,341.0,463 2485,,,-33.066033,-60.583382,Localización precisa,,DNPyM,Privada,,2017
1018,82021310,82,82021,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Rafaela,Museo Privado Polifacético,Urquiza 154,,S2300LND,3492.0,432 451,,,-31.253254,-61.481461,Localización precisa,,DNPyM,Privada,,2017
1019,82021310,82,82021,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Rafaela,Museo Y Biblioteca De La Música Y El Sonido,Av. Hipólito Irigoyen 1653,,S2300MAD,3492.0,432 838,,,-31.277163,-61.497356,Localización precisa,,DNPyM,Privada,,2017
1020,82021310,82,82021,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Rafaela,Colección De Arte Precolombino Arminio Weiss,Bv. Santa Fe y 9 de Julio,,S2300KTA,3492.0,435 050,muhisraf@santafe.com.ar,,-31.2529,-61.4907,Localización precisa,,DNPyM,Municipal,,2017
1021,82021310,82,82021,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Rafaela,Museo Histórico Municipal De Rafaela,9 de Julio y Bv. Santa fe,,S2300MHA,3492.0,435 050,,,-31.252793,-61.49064,Localización precisa,,DNPyM,Municipal,1998.0,2017
1022,82021310,82,82021,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Rafaela,Museo De La Fotografía Del Foto Cine Club Rafaela,Sarmiento 530,,S2300QVL,3492.0,431 983,muisraf@arnet.com.ar,,-31.2518,-61.4856,Localización precisa,,DNPyM,Municipal,1998.0,2017
1023,82021310,82,82021,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Rafaela,Museo Municipal De Arte Dr. Urbano Poggi,Sarmiento 530,,S2300QVL,3492.0,431 983,,,-31.2518,-61.4855,Localización precisa,,DNPyM,Municipal,1998.0,2017
1024,82021310,82,82021,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Rafaela,Museo Municipal Usina Del Pueblo,Av. Santa Fe 1633,,S2300KUD,3492.0,502 016,museousina@rafaela.gov.ar,,-31.2556,-61.4741,Localización precisa,,DNPyM,Municipal,2003.0,2017
1025,82049180,82,82049,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Reconquista,Museo Municipal De Artes De Reconquista,Patricio Diez 716 (Esq. Obligado),,S3560FUP,3482.0,471 704,,,-29.14436,-59.644757,Localización precisa,,DNPyM,Municipal,,2017
